platform	subject	trial	choice	accuracy
prolific	wdioev3k4jeqerrhvrwol0tb	15	0.3905	0.3905
prolific	wdioev3k4jeqerrhvrwol0tb	16	0.11	0.11
prolific	wdioev3k4jeqerrhvrwol0tb	17	0.094	0.0955
prolific	wdioev3k4jeqerrhvrwol0tb	18	0.8025	0.1025
prolific	wdioev3k4jeqerrhvrwol0tb	19	0.306	0.3115
prolific	wdioev3k4jeqerrhvrwol0tb	20	0.2955	0.3155
prolific	wdioev3k4jeqerrhvrwol0tb	21	0.296	0.296
prolific	wdioev3k4jeqerrhvrwol0tb	22	0.7615	0.7615
prolific	wdioev3k4jeqerrhvrwol0tb	23	0.36	0.343
prolific	wdioev3k4jeqerrhvrwol0tb	24	0.3565	0.3565
prolific	wdioev3k4jeqerrhvrwol0tb	25	0.8025	0.8025
prolific	wdioev3k4jeqerrhvrwol0tb	26	0.8865	0.8865
prolific	wdioev3k4jeqerrhvrwol0tb	27	0.9145	0.9145
prolific	wdioev3k4jeqerrhvrwol0tb	28	0.918	0.918
prolific	wdioev3k4jeqerrhvrwol0tb	29	0.93	0.93
prolific	wdioev3k4jeqerrhvrwol0tb	30	0.315	0.391
prolific	wdioev3k4jeqerrhvrwol0tb	31	0.4175	0.2875
prolific	wdioev3k4jeqerrhvrwol0tb	32	0.3155	0.3155
prolific	wdioev3k4jeqerrhvrwol0tb	33	0.772	0.772
prolific	wdioev3k4jeqerrhvrwol0tb	34	0.879	0.879
prolific	wdioev3k4jeqerrhvrwol0tb	35	0.296	0.4045
prolific	wdioev3k4jeqerrhvrwol0tb	36	0.7825	0.1255
prolific	wdioev3k4jeqerrhvrwol0tb	37	0.874	0.071
prolific	wdioev3k4jeqerrhvrwol0tb	38	0.294	0.3395
prolific	wdioev3k4jeqerrhvrwol0tb	39	0.286	0.3365
prolific	wdioev3k4jeqerrhvrwol0tb	40	0.7275	0.137
prolific	wdioev3k4jeqerrhvrwol0tb	41	0.36	0.36
prolific	wdioev3k4jeqerrhvrwol0tb	42	0.788	0.788
prolific	wdioev3k4jeqerrhvrwol0tb	43	0.851	0.851
prolific	wdioev3k4jeqerrhvrwol0tb	44	0.8825	0.8825
prolific	wdioev3k4jeqerrhvrwol0tb	45	0.339	0.339
prolific	wdioev3k4jeqerrhvrwol0tb	46	0.7715	0.1225
prolific	wdioev3k4jeqerrhvrwol0tb	47	0.869	0.069
prolific	wdioev3k4jeqerrhvrwol0tb	48	0.325	0.337
prolific	wdioev3k4jeqerrhvrwol0tb	49	0.365	0.365
prolific	wdioev3k4jeqerrhvrwol0tb	50	0.7585	0.7585
prolific	wdioev3k4jeqerrhvrwol0tb	51	0.872	0.872
prolific	wdioev3k4jeqerrhvrwol0tb	52	0.8915	0.8915
prolific	wdioev3k4jeqerrhvrwol0tb	53	0.9045	0.9045
prolific	wdioev3k4jeqerrhvrwol0tb	54	0.918	0.918
prolific	wdioev3k4jeqerrhvrwol0tb	55	0.916	0.916
prolific	wdioev3k4jeqerrhvrwol0tb	56	0.3575	0.347
prolific	wdioev3k4jeqerrhvrwol0tb	57	0.384	0.384
prolific	wdioev3k4jeqerrhvrwol0tb	58	0.8285	0.8285
prolific	wdioev3k4jeqerrhvrwol0tb	59	0.314	0.382
prolific	wdioev3k4jeqerrhvrwol0tb	60	0.771	0.1235
prolific	wdioev3k4jeqerrhvrwol0tb	61	0.358	0.276
prolific	wdioev3k4jeqerrhvrwol0tb	62	0.124	0.1035
prolific	wdioev3k4jeqerrhvrwol0tb	63	0.778	0.1085
prolific	wdioev3k4jeqerrhvrwol0tb	64	0.8815	0.0555
prolific	wdioev3k4jeqerrhvrwol0tb	65	0.291	0.291
prolific	wdioev3k4jeqerrhvrwol0tb	66	0.771	0.771
prolific	wdioev3k4jeqerrhvrwol0tb	67	0.88	0.88
prolific	wdioev3k4jeqerrhvrwol0tb	68	0.8815	0.8815
prolific	wdioev3k4jeqerrhvrwol0tb	69	0.918	0.918
prolific	wdioev3k4jeqerrhvrwol0tb	70	0.35	0.3805
prolific	wdioev3k4jeqerrhvrwol0tb	71	0.7565	0.1335
prolific	wdioev3k4jeqerrhvrwol0tb	72	0.2865	0.3765
prolific	wdioev3k4jeqerrhvrwol0tb	73	0.352	0.365
prolific	wdioev3k4jeqerrhvrwol0tb	74	0.274	0.4075
prolific	wdioev3k4jeqerrhvrwol0tb	75	0.384	0.384
prolific	wdioev3k4jeqerrhvrwol0tb	76	0.8045	0.093
prolific	wdioev3k4jeqerrhvrwol0tb	77	0.3925	0.314
prolific	wdioev3k4jeqerrhvrwol0tb	78	0.312	0.339
prolific	wdioev3k4jeqerrhvrwol0tb	79	0.348	0.348
prolific	wdioev3k4jeqerrhvrwol0tb	80	0.797	0.797
prolific	wdioev3k4jeqerrhvrwol0tb	81	0.8795	0.8795
prolific	wdioev3k4jeqerrhvrwol0tb	82	0.903	0.903
prolific	wdioev3k4jeqerrhvrwol0tb	83	0.3105	0.4065
prolific	wdioev3k4jeqerrhvrwol0tb	84	0.2895	0.4275
prolific	wdioev3k4jeqerrhvrwol0tb	85	0.298	0.4055
prolific	wdioev3k4jeqerrhvrwol0tb	86	0.412	0.412
prolific	wdioev3k4jeqerrhvrwol0tb	87	0.8015	0.8015
prolific	wdioev3k4jeqerrhvrwol0tb	88	0.8865	0.8865
prolific	wdioev3k4jeqerrhvrwol0tb	89	0.919	0.919
prolific	wdioev3k4jeqerrhvrwol0tb	90	0.9175	0.9175
prolific	wff878hbkprp629llodp0m48	1	0.331	0.349
prolific	wff878hbkprp629llodp0m48	2	0.125	0.4425
prolific	wff878hbkprp629llodp0m48	3	0.465	0.465
prolific	wff878hbkprp629llodp0m48	4	0.673	0.673
prolific	wff878hbkprp629llodp0m48	5	0.205	0.7595
prolific	wff878hbkprp629llodp0m48	6	0.0515	0.8785
prolific	wff878hbkprp629llodp0m48	7	0.892	0.892
prolific	wff878hbkprp629llodp0m48	8	0.893	0.893
prolific	wff878hbkprp629llodp0m48	9	0.8945	0.8945
prolific	wff878hbkprp629llodp0m48	10	0.196	0.497
prolific	wff878hbkprp629llodp0m48	11	0.5765	0.256
prolific	wff878hbkprp629llodp0m48	12	0.4455	0.4455
prolific	wff878hbkprp629llodp0m48	13	0.3495	0.289
prolific	wff878hbkprp629llodp0m48	14	0.327	0.327
prolific	wff878hbkprp629llodp0m48	15	0.4285	0.277
prolific	wff878hbkprp629llodp0m48	16	0.324	0.346
prolific	wff878hbkprp629llodp0m48	17	0.3475	0.3425
prolific	wff878hbkprp629llodp0m48	18	0.124	0.124
prolific	wff878hbkprp629llodp0m48	19	0.075	0.4655
prolific	wff878hbkprp629llodp0m48	20	0.4655	0.4655
prolific	wff878hbkprp629llodp0m48	21	0.6715	0.6715
prolific	wff878hbkprp629llodp0m48	22	0.723	0.723
prolific	wff878hbkprp629llodp0m48	23	0.2455	0.2455
prolific	wff878hbkprp629llodp0m48	24	0.5375	0.5375
prolific	wff878hbkprp629llodp0m48	25	0.045	0.68
prolific	wff878hbkprp629llodp0m48	26	0.575	0.575
prolific	wff878hbkprp629llodp0m48	27	0.1645	0.1645
prolific	wff878hbkprp629llodp0m48	28	0.2795	0.4345
prolific	wff878hbkprp629llodp0m48	29	0.515	0.515
prolific	wff878hbkprp629llodp0m48	30	0.673	0.673
prolific	wff878hbkprp629llodp0m48	31	0.718	0.2235
prolific	wff878hbkprp629llodp0m48	32	0.173	0.564
prolific	wff878hbkprp629llodp0m48	33	0.616	0.616
prolific	wff878hbkprp629llodp0m48	34	0.155	0.776
prolific	wff878hbkprp629llodp0m48	35	0.8375	0.8375
prolific	wff878hbkprp629llodp0m48	36	0.8865	0.8865
prolific	wff878hbkprp629llodp0m48	37	0.9095	0.9095
prolific	wff878hbkprp629llodp0m48	38	0.9045	0.9045
prolific	wff878hbkprp629llodp0m48	39	0.917	0.917
prolific	wff878hbkprp629llodp0m48	40	0.918	0.918
prolific	wff878hbkprp629llodp0m48	41	0.924	0.924
prolific	wff878hbkprp629llodp0m48	42	0.9245	0.9245
prolific	wff878hbkprp629llodp0m48	43	0.917	0.917
prolific	wff878hbkprp629llodp0m48	44	0.921	0.921
prolific	wff878hbkprp629llodp0m48	45	0.243	0.5455
prolific	wff878hbkprp629llodp0m48	46	0.2185	0.2185
prolific	wff878hbkprp629llodp0m48	47	0.619	0.619
prolific	wff878hbkprp629llodp0m48	48	0.7625	0.7625
prolific	wff878hbkprp629llodp0m48	49	0.1735	0.3585
prolific	wff878hbkprp629llodp0m48	50	0.472	0.3605
prolific	wff878hbkprp629llodp0m48	51	0.2285	0.4615
prolific	wff878hbkprp629llodp0m48	52	0.2115	0.482
prolific	wff878hbkprp629llodp0m48	53	0.493	0.493
prolific	wff878hbkprp629llodp0m48	54	0.7765	0.7765
prolific	wff878hbkprp629llodp0m48	55	0.877	0.877
prolific	wff878hbkprp629llodp0m48	56	0.5095	0.5095
prolific	wff878hbkprp629llodp0m48	57	0.777	0.777
prolific	wff878hbkprp629llodp0m48	58	0.871	0.871
prolific	wff878hbkprp629llodp0m48	59	0.9045	0.9045
prolific	wff878hbkprp629llodp0m48	60	0.513	0.513
prolific	wff878hbkprp629llodp0m48	61	0.7905	0.127
prolific	wff878hbkprp629llodp0m48	62	0.4445	0.3345
prolific	wff878hbkprp629llodp0m48	63	0.358	0.382
prolific	wff878hbkprp629llodp0m48	64	0.7085	0.1755
prolific	wff878hbkprp629llodp0m48	65	0.8615	0.0855
prolific	wff878hbkprp629llodp0m48	66	0.4925	0.282
prolific	wff878hbkprp629llodp0m48	67	0.34	0.3855
prolific	wff878hbkprp629llodp0m48	68	0.3095	0.3995
prolific	wff878hbkprp629llodp0m48	69	0.3015	0.403
prolific	wff878hbkprp629llodp0m48	70	0.408	0.408
prolific	wff878hbkprp629llodp0m48	71	0.2975	0.3795
prolific	wff878hbkprp629llodp0m48	72	0.312	0.3625
prolific	wff878hbkprp629llodp0m48	73	0.3405	0.3375
prolific	wff878hbkprp629llodp0m48	74	0.2965	0.373
prolific	wff878hbkprp629llodp0m48	75	0.343	0.3505
prolific	wff878hbkprp629llodp0m48	76	0.3295	0.3295
prolific	wff878hbkprp629llodp0m48	77	0.3245	0.3245
prolific	wff878hbkprp629llodp0m48	78	0.327	0.327
prolific	wff878hbkprp629llodp0m48	79	0.709	0.709
prolific	wff878hbkprp629llodp0m48	80	0.4595	0.4595
prolific	wff878hbkprp629llodp0m48	81	0.8025	0.8025
prolific	wff878hbkprp629llodp0m48	82	0.469	0.469
prolific	wff878hbkprp629llodp0m48	83	0.7995	0.7995
prolific	wff878hbkprp629llodp0m48	84	0.8585	0.8585
prolific	wff878hbkprp629llodp0m48	85	0.521	0.521
prolific	wff878hbkprp629llodp0m48	86	0.8045	0.8045
prolific	wff878hbkprp629llodp0m48	87	0.882	0.882
prolific	wff878hbkprp629llodp0m48	88	0.9135	0.9135
prolific	wff878hbkprp629llodp0m48	89	0.9275	0.9275
prolific	wff878hbkprp629llodp0m48	90	0.5545	0.5545
prolific	wlj16w5ezr0c3vxwa8kpkei4	1	0.3425	0.3225
prolific	wlj16w5ezr0c3vxwa8kpkei4	2	0.044	0.492
prolific	wlj16w5ezr0c3vxwa8kpkei4	3	0.4895	0.4895
prolific	wlj16w5ezr0c3vxwa8kpkei4	4	0.0935	0.0935
prolific	wlj16w5ezr0c3vxwa8kpkei4	5	0.213	0.7685
prolific	wlj16w5ezr0c3vxwa8kpkei4	6	0.9495	0.9495
prolific	wlj16w5ezr0c3vxwa8kpkei4	7	0.37	0.37
prolific	wlj16w5ezr0c3vxwa8kpkei4	8	0.948	0.948
prolific	wlj16w5ezr0c3vxwa8kpkei4	9	0.97	0.97
prolific	wlj16w5ezr0c3vxwa8kpkei4	10	0.335	0.377
prolific	wlj16w5ezr0c3vxwa8kpkei4	11	0.3085	0.387
prolific	wlj16w5ezr0c3vxwa8kpkei4	12	0.301	0.3785
prolific	wlj16w5ezr0c3vxwa8kpkei4	13	0.9405	0.0395
prolific	wlj16w5ezr0c3vxwa8kpkei4	14	0.3635	0.348
prolific	wlj16w5ezr0c3vxwa8kpkei4	15	0.3945	0.3945
prolific	wlj16w5ezr0c3vxwa8kpkei4	16	0.9485	0.024
prolific	wlj16w5ezr0c3vxwa8kpkei4	17	0.3975	0.296
prolific	wlj16w5ezr0c3vxwa8kpkei4	18	0.326	0.323
prolific	wlj16w5ezr0c3vxwa8kpkei4	19	0.9565	0.0235
prolific	wlj16w5ezr0c3vxwa8kpkei4	20	0.38	0.2955
prolific	wlj16w5ezr0c3vxwa8kpkei4	21	0.328	0.338
prolific	wlj16w5ezr0c3vxwa8kpkei4	22	0.3255	0.334
prolific	wlj16w5ezr0c3vxwa8kpkei4	23	0.3035	0.3595
prolific	wlj16w5ezr0c3vxwa8kpkei4	24	0.3355	0.3285
prolific	wlj16w5ezr0c3vxwa8kpkei4	25	0.3415	0.3415
prolific	wlj16w5ezr0c3vxwa8kpkei4	26	0.948	0.948
prolific	wlj16w5ezr0c3vxwa8kpkei4	27	0.9735	0.9735
prolific	wlj16w5ezr0c3vxwa8kpkei4	28	0.9705	0.9705
prolific	wlj16w5ezr0c3vxwa8kpkei4	29	0.977	0.977
prolific	wlj16w5ezr0c3vxwa8kpkei4	30	0.3025	0.396
prolific	wlj16w5ezr0c3vxwa8kpkei4	31	0.3115	0.3115
prolific	wlj16w5ezr0c3vxwa8kpkei4	32	0.941	0.941
prolific	wlj16w5ezr0c3vxwa8kpkei4	33	0.9755	0.9755
prolific	wlj16w5ezr0c3vxwa8kpkei4	34	0.9725	0.9725
prolific	wlj16w5ezr0c3vxwa8kpkei4	35	0.284	0.3515
prolific	wlj16w5ezr0c3vxwa8kpkei4	36	0.284	0.3545
prolific	wlj16w5ezr0c3vxwa8kpkei4	37	0.9355	0.031
prolific	wlj16w5ezr0c3vxwa8kpkei4	38	0.325	0.348
prolific	wlj16w5ezr0c3vxwa8kpkei4	39	0.953	0.023
prolific	wlj16w5ezr0c3vxwa8kpkei4	40	0.319	0.3325
prolific	wlj16w5ezr0c3vxwa8kpkei4	41	0.3475	0.382
prolific	wlj16w5ezr0c3vxwa8kpkei4	42	0.302	0.4095
prolific	wlj16w5ezr0c3vxwa8kpkei4	43	0.2935	0.4075
prolific	wlj16w5ezr0c3vxwa8kpkei4	44	0.409	0.409
prolific	wlj16w5ezr0c3vxwa8kpkei4	45	0.953	0.953
prolific	wlj16w5ezr0c3vxwa8kpkei4	46	0.3835	0.3215
prolific	wlj16w5ezr0c3vxwa8kpkei4	47	0.3385	0.338
prolific	wlj16w5ezr0c3vxwa8kpkei4	48	0.319	0.3325
prolific	wlj16w5ezr0c3vxwa8kpkei4	49	0.357	0.357
prolific	wlj16w5ezr0c3vxwa8kpkei4	50	0.95	0.95
prolific	wlj16w5ezr0c3vxwa8kpkei4	51	0.9715	0.9715
prolific	wlj16w5ezr0c3vxwa8kpkei4	52	0.9755	0.9755
prolific	wlj16w5ezr0c3vxwa8kpkei4	53	0.9735	0.9735
prolific	wlj16w5ezr0c3vxwa8kpkei4	54	0.9775	0.9775
prolific	wlj16w5ezr0c3vxwa8kpkei4	55	0.98	0.98
prolific	wlj16w5ezr0c3vxwa8kpkei4	56	0.399	0.399
prolific	wlj16w5ezr0c3vxwa8kpkei4	57	0.332	0.332
prolific	wlj16w5ezr0c3vxwa8kpkei4	58	0.9505	0.9505
prolific	wlj16w5ezr0c3vxwa8kpkei4	59	0.969	0.969
prolific	wlj16w5ezr0c3vxwa8kpkei4	60	0.9755	0.9755
prolific	wlj16w5ezr0c3vxwa8kpkei4	61	0.3955	0.303
prolific	wlj16w5ezr0c3vxwa8kpkei4	62	0.325	0.329
prolific	wlj16w5ezr0c3vxwa8kpkei4	63	0.3085	0.3315
prolific	wlj16w5ezr0c3vxwa8kpkei4	64	0.953	0.019
prolific	wlj16w5ezr0c3vxwa8kpkei4	65	0.3815	0.2985
prolific	wlj16w5ezr0c3vxwa8kpkei4	66	0.341	0.341
prolific	wlj16w5ezr0c3vxwa8kpkei4	67	0.9455	0.9455
prolific	wlj16w5ezr0c3vxwa8kpkei4	68	0.967	0.967
prolific	wlj16w5ezr0c3vxwa8kpkei4	69	0.979	0.979
prolific	wlj16w5ezr0c3vxwa8kpkei4	70	0.975	0.975
prolific	wlj16w5ezr0c3vxwa8kpkei4	71	0.978	0.978
prolific	wlj16w5ezr0c3vxwa8kpkei4	72	0.973	0.973
prolific	wlj16w5ezr0c3vxwa8kpkei4	73	0.975	0.975
prolific	wlj16w5ezr0c3vxwa8kpkei4	74	0.9725	0.9725
prolific	wlj16w5ezr0c3vxwa8kpkei4	75	0.9755	0.9755
prolific	wlj16w5ezr0c3vxwa8kpkei4	76	0.317	0.2915
prolific	wlj16w5ezr0c3vxwa8kpkei4	77	0.318	0.3035
prolific	wlj16w5ezr0c3vxwa8kpkei4	78	0.3075	0.3075
prolific	wlj16w5ezr0c3vxwa8kpkei4	79	0.938	0.938
prolific	wlj16w5ezr0c3vxwa8kpkei4	80	0.9635	0.9635
prolific	wlj16w5ezr0c3vxwa8kpkei4	81	0.966	0.966
prolific	wlj16w5ezr0c3vxwa8kpkei4	82	0.972	0.972
prolific	wlj16w5ezr0c3vxwa8kpkei4	83	0.2725	0.385
prolific	wlj16w5ezr0c3vxwa8kpkei4	84	0.3635	0.373
prolific	wlj16w5ezr0c3vxwa8kpkei4	85	0.3115	0.384
prolific	wlj16w5ezr0c3vxwa8kpkei4	86	0.28	0.399
prolific	wlj16w5ezr0c3vxwa8kpkei4	87	0.291	0.397
prolific	wlj16w5ezr0c3vxwa8kpkei4	88	0.288	0.399
prolific	wlj16w5ezr0c3vxwa8kpkei4	89	0.403	0.403
prolific	wlj16w5ezr0c3vxwa8kpkei4	90	0.9505	0.9505
prolific	wqv0k771mdewidtut1vlckwa	1	0.339	0.333
prolific	wqv0k771mdewidtut1vlckwa	2	0.4575	0.4575
prolific	wqv0k771mdewidtut1vlckwa	3	0.1905	0.746
prolific	wqv0k771mdewidtut1vlckwa	4	0.857	0.857
prolific	wqv0k771mdewidtut1vlckwa	5	0.8685	0.8685
prolific	wqv0k771mdewidtut1vlckwa	6	0.8845	0.8845
prolific	wqv0k771mdewidtut1vlckwa	7	0.065	0.8655
prolific	wqv0k771mdewidtut1vlckwa	8	0.563	0.563
prolific	wqv0k771mdewidtut1vlckwa	9	0.0345	0.5615
prolific	wqv0k771mdewidtut1vlckwa	10	0.0335	0.5545
prolific	wqv0k771mdewidtut1vlckwa	11	0.408	0.5645
prolific	wqv0k771mdewidtut1vlckwa	12	0.8805	0.8805
prolific	wqv0k771mdewidtut1vlckwa	13	0.0645	0.882
prolific	wqv0k771mdewidtut1vlckwa	14	0.8805	0.8805
prolific	wqv0k771mdewidtut1vlckwa	15	0.899	0.899
prolific	wqv0k771mdewidtut1vlckwa	16	0.89	0.054
prolific	wqv0k771mdewidtut1vlckwa	17	0.4115	0.2985
prolific	wqv0k771mdewidtut1vlckwa	18	0.329	0.3115
prolific	wqv0k771mdewidtut1vlckwa	19	0.324	0.324
prolific	wqv0k771mdewidtut1vlckwa	20	0.8735	0.8735
prolific	wqv0k771mdewidtut1vlckwa	21	0.055	0.887
prolific	wqv0k771mdewidtut1vlckwa	22	0.8825	0.8825
prolific	wqv0k771mdewidtut1vlckwa	23	0.9065	0.9065
prolific	wqv0k771mdewidtut1vlckwa	24	0.9065	0.9065
prolific	wqv0k771mdewidtut1vlckwa	25	0.051	0.905
prolific	wqv0k771mdewidtut1vlckwa	26	0.8985	0.8985
prolific	wqv0k771mdewidtut1vlckwa	27	0.902	0.902
prolific	wqv0k771mdewidtut1vlckwa	28	0.896	0.896
prolific	wqv0k771mdewidtut1vlckwa	29	0.904	0.904
prolific	wqv0k771mdewidtut1vlckwa	30	0.905	0.905
prolific	wqv0k771mdewidtut1vlckwa	31	0.8995	0.046
prolific	wqv0k771mdewidtut1vlckwa	32	0.305	0.3055
prolific	wqv0k771mdewidtut1vlckwa	33	0.837	0.068
prolific	wqv0k771mdewidtut1vlckwa	34	0.349	0.277
prolific	wqv0k771mdewidtut1vlckwa	35	0.8505	0.0625
prolific	wqv0k771mdewidtut1vlckwa	36	0.2695	0.2695
prolific	wqv0k771mdewidtut1vlckwa	37	0.36	0.275
prolific	wqv0k771mdewidtut1vlckwa	38	0.3995	0.287
prolific	wqv0k771mdewidtut1vlckwa	39	0.3335	0.3195
prolific	wqv0k771mdewidtut1vlckwa	40	0.3445	0.307
prolific	wqv0k771mdewidtut1vlckwa	41	0.3425	0.3425
prolific	wqv0k771mdewidtut1vlckwa	42	0.863	0.863
prolific	wqv0k771mdewidtut1vlckwa	43	0.893	0.893
prolific	wqv0k771mdewidtut1vlckwa	44	0.3835	0.3835
prolific	wqv0k771mdewidtut1vlckwa	45	0.8595	0.8595
prolific	wqv0k771mdewidtut1vlckwa	46	0.8935	0.056
prolific	wqv0k771mdewidtut1vlckwa	47	0.304	0.307
prolific	wqv0k771mdewidtut1vlckwa	48	0.308	0.308
prolific	wqv0k771mdewidtut1vlckwa	49	0.843	0.843
prolific	wqv0k771mdewidtut1vlckwa	50	0.3655	0.3655
prolific	wqv0k771mdewidtut1vlckwa	51	0.8435	0.8435
prolific	wqv0k771mdewidtut1vlckwa	52	0.879	0.879
prolific	wqv0k771mdewidtut1vlckwa	53	0.881	0.881
prolific	wqv0k771mdewidtut1vlckwa	54	0.2815	0.368
prolific	wqv0k771mdewidtut1vlckwa	55	0.363	0.3725
prolific	wqv0k771mdewidtut1vlckwa	56	0.839	0.0945
prolific	wqv0k771mdewidtut1vlckwa	57	0.382	0.382
prolific	wqv0k771mdewidtut1vlckwa	58	0.278	0.321
prolific	wqv0k771mdewidtut1vlckwa	59	0.297	0.2905
prolific	wqv0k771mdewidtut1vlckwa	60	0.3045	0.314
prolific	wqv0k771mdewidtut1vlckwa	61	0.8395	0.0875
prolific	wqv0k771mdewidtut1vlckwa	62	0.882	0.066
prolific	wqv0k771mdewidtut1vlckwa	63	0.2905	0.3475
prolific	wqv0k771mdewidtut1vlckwa	64	0.287	0.329
prolific	wqv0k771mdewidtut1vlckwa	65	0.376	0.376
prolific	wqv0k771mdewidtut1vlckwa	66	0.8415	0.8415
prolific	wqv0k771mdewidtut1vlckwa	67	0.8745	0.8745
prolific	wqv0k771mdewidtut1vlckwa	68	0.8855	0.8855
prolific	wqv0k771mdewidtut1vlckwa	69	0.8765	0.8765
prolific	wqv0k771mdewidtut1vlckwa	70	0.8945	0.8945
prolific	wqv0k771mdewidtut1vlckwa	71	0.8815	0.8815
prolific	wqv0k771mdewidtut1vlckwa	72	0.8975	0.8975
prolific	wqv0k771mdewidtut1vlckwa	73	0.875	0.875
prolific	wqv0k771mdewidtut1vlckwa	74	0.884	0.884
prolific	wqv0k771mdewidtut1vlckwa	75	0.355	0.355
prolific	wqv0k771mdewidtut1vlckwa	76	0.8465	0.0685
prolific	wqv0k771mdewidtut1vlckwa	77	0.355	0.2725
prolific	wqv0k771mdewidtut1vlckwa	78	0.405	0.2875
prolific	wqv0k771mdewidtut1vlckwa	79	0.3165	0.3165
prolific	wqv0k771mdewidtut1vlckwa	80	0.8425	0.8425
prolific	wqv0k771mdewidtut1vlckwa	81	0.886	0.886
prolific	wqv0k771mdewidtut1vlckwa	82	0.8975	0.8975
prolific	wqv0k771mdewidtut1vlckwa	83	0.872	0.872
prolific	wqv0k771mdewidtut1vlckwa	84	0.412	0.412
prolific	wqv0k771mdewidtut1vlckwa	85	0.851	0.851
prolific	wqv0k771mdewidtut1vlckwa	86	0.882	0.882
prolific	wqv0k771mdewidtut1vlckwa	87	0.892	0.892
prolific	wqv0k771mdewidtut1vlckwa	88	0.885	0.885
prolific	wqv0k771mdewidtut1vlckwa	89	0.9	0.9
prolific	wqv0k771mdewidtut1vlckwa	90	0.8925	0.8925
prolific	wxiwvk4ltgldotcyc6r0r4u2	1	0.335	0.34
prolific	wxiwvk4ltgldotcyc6r0r4u2	2	0.5115	0.5115
prolific	wxiwvk4ltgldotcyc6r0r4u2	3	0.1155	0.88
prolific	wxiwvk4ltgldotcyc6r0r4u2	4	0.9905	0.9905
prolific	wxiwvk4ltgldotcyc6r0r4u2	5	0.995	0.995
prolific	wxiwvk4ltgldotcyc6r0r4u2	6	0.9945	0.9945
prolific	wxiwvk4ltgldotcyc6r0r4u2	7	0.3065	0.3765
prolific	wxiwvk4ltgldotcyc6r0r4u2	8	0.3335	0.3595
prolific	wxiwvk4ltgldotcyc6r0r4u2	9	0.379	0.379
prolific	wxiwvk4ltgldotcyc6r0r4u2	10	0.966	0.966
prolific	wxiwvk4ltgldotcyc6r0r4u2	11	0.327	0.3625
prolific	wxiwvk4ltgldotcyc6r0r4u2	12	0.313	0.39
prolific	wxiwvk4ltgldotcyc6r0r4u2	13	0.369	0.369
prolific	wxiwvk4ltgldotcyc6r0r4u2	14	0.9595	0.9595
prolific	wxiwvk4ltgldotcyc6r0r4u2	15	0.3215	0.3645
prolific	wxiwvk4ltgldotcyc6r0r4u2	16	0.32	0.3385
prolific	wxiwvk4ltgldotcyc6r0r4u2	17	0.3085	0.337
prolific	wxiwvk4ltgldotcyc6r0r4u2	18	0.305	0.305
prolific	wxiwvk4ltgldotcyc6r0r4u2	19	0.949	0.949
prolific	wxiwvk4ltgldotcyc6r0r4u2	20	0.988	0.988
prolific	wxiwvk4ltgldotcyc6r0r4u2	21	0.992	0.992
prolific	wxiwvk4ltgldotcyc6r0r4u2	22	0.995	0.995
prolific	wxiwvk4ltgldotcyc6r0r4u2	23	0.9925	0.9925
prolific	wxiwvk4ltgldotcyc6r0r4u2	24	0.3375	0.3795
prolific	wxiwvk4ltgldotcyc6r0r4u2	25	0.3855	0.3855
prolific	wxiwvk4ltgldotcyc6r0r4u2	26	0.9615	0.9615
prolific	wxiwvk4ltgldotcyc6r0r4u2	27	0.989	0.989
prolific	wxiwvk4ltgldotcyc6r0r4u2	28	0.991	0.991
prolific	wxiwvk4ltgldotcyc6r0r4u2	29	0.995	0.995
prolific	wxiwvk4ltgldotcyc6r0r4u2	30	0.994	0.994
prolific	wxiwvk4ltgldotcyc6r0r4u2	31	0.994	0.002
prolific	wxiwvk4ltgldotcyc6r0r4u2	32	0.295	0.295
prolific	wxiwvk4ltgldotcyc6r0r4u2	33	0.9445	0.9445
prolific	wxiwvk4ltgldotcyc6r0r4u2	34	0.9925	0.9925
prolific	wxiwvk4ltgldotcyc6r0r4u2	35	0.997	0.997
prolific	wxiwvk4ltgldotcyc6r0r4u2	36	0.9955	0.9955
prolific	wxiwvk4ltgldotcyc6r0r4u2	37	0.992	0.992
prolific	wxiwvk4ltgldotcyc6r0r4u2	38	0.9925	0.9925
prolific	wxiwvk4ltgldotcyc6r0r4u2	39	0.9955	0.9955
prolific	wxiwvk4ltgldotcyc6r0r4u2	40	0.9955	0.9955
prolific	wxiwvk4ltgldotcyc6r0r4u2	41	0.994	0.994
prolific	wxiwvk4ltgldotcyc6r0r4u2	42	0.9945	0.9945
prolific	wxiwvk4ltgldotcyc6r0r4u2	43	0.9945	0.9945
prolific	wxiwvk4ltgldotcyc6r0r4u2	44	0.9965	0.9965
prolific	wxiwvk4ltgldotcyc6r0r4u2	45	0.9955	0.9955
prolific	wxiwvk4ltgldotcyc6r0r4u2	46	0.997	0.001
prolific	wxiwvk4ltgldotcyc6r0r4u2	47	0.3595	0.3595
prolific	wxiwvk4ltgldotcyc6r0r4u2	48	0.9575	0.9575
prolific	wxiwvk4ltgldotcyc6r0r4u2	49	0.989	0.989
prolific	wxiwvk4ltgldotcyc6r0r4u2	50	0.289	0.3305
prolific	wxiwvk4ltgldotcyc6r0r4u2	51	0.3525	0.3615
prolific	wxiwvk4ltgldotcyc6r0r4u2	52	0.3745	0.3745
