platform,subject,block,trial,correct,choice,key,rt,accuracy,outcome
mturk,fmivxe7rg2s9ylzoqntzivua,6,79,0,0.0,37.0,0.021,1.0,1.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,80,0,0.0,37.0,0.092,1.0,1.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,81,0,1.0,38.0,0.076,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,82,0,0.0,37.0,0.187,1.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,83,0,2.0,39.0,0.218,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,84,0,1.0,38.0,0.037,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,85,0,1.0,38.0,0.308,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,86,0,2.0,39.0,0.218,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,87,0,1.0,38.0,0.066,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,88,0,2.0,39.0,0.398,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,89,0,1.0,38.0,0.198,0.0,0.0
mturk,fmivxe7rg2s9ylzoqntzivua,6,90,0,1.0,38.0,0.009,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,1,1,1.0,38.0,3.196,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,2,1,1.0,38.0,1.372,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,3,1,1.0,38.0,1.504,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,4,1,0.0,37.0,0.663,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,5,1,2.0,39.0,0.642,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,6,1,1.0,38.0,0.628,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,7,1,0.0,37.0,0.603,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,8,1,2.0,39.0,0.588,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,9,1,0.0,37.0,0.443,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,10,1,1.0,38.0,0.451,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,11,1,0.0,37.0,0.456,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,12,1,1.0,38.0,0.533,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,13,1,1.0,38.0,0.436,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,14,1,1.0,38.0,0.601,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,1,15,1,1.0,38.0,0.432,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,16,0,1.0,38.0,0.395,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,17,0,1.0,38.0,0.471,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,18,0,1.0,38.0,0.416,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,19,0,2.0,39.0,0.37,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,20,0,0.0,37.0,0.447,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,21,0,0.0,37.0,0.478,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,22,0,2.0,39.0,0.364,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,23,0,0.0,37.0,0.391,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,24,0,2.0,39.0,0.403,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,25,0,0.0,37.0,0.395,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,26,0,2.0,39.0,0.386,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,27,0,0.0,37.0,0.428,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,28,0,1.0,38.0,0.278,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,29,0,1.0,38.0,0.317,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,2,30,0,1.0,38.0,0.393,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,31,1,2.0,39.0,0.433,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,32,1,0.0,37.0,0.427,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,33,1,2.0,39.0,0.307,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,34,1,1.0,38.0,0.336,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,35,1,1.0,38.0,0.43,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,36,1,1.0,38.0,0.497,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,37,1,2.0,39.0,0.56,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,38,1,1.0,38.0,0.195,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,39,1,1.0,38.0,0.427,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,40,1,0.0,37.0,0.331,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,41,1,1.0,38.0,0.187,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,42,1,1.0,38.0,0.351,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,43,1,1.0,38.0,0.393,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,44,1,1.0,38.0,0.422,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,3,45,1,1.0,38.0,0.483,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,46,2,1.0,38.0,0.498,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,47,2,0.0,37.0,0.426,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,48,2,1.0,38.0,0.371,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,49,2,2.0,39.0,0.419,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,50,2,0.0,37.0,0.432,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,51,2,2.0,39.0,0.445,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,52,2,1.0,38.0,0.358,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,53,2,1.0,38.0,0.406,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,54,2,2.0,39.0,0.308,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,55,2,0.0,37.0,0.411,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,56,2,2.0,39.0,0.434,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,57,2,2.0,39.0,0.41,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,58,2,2.0,39.0,0.5,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,59,2,2.0,39.0,0.431,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,4,60,2,1.0,38.0,0.57,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,61,1,1.0,38.0,0.388,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,62,1,1.0,38.0,0.442,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,63,1,1.0,38.0,0.459,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,64,1,1.0,38.0,0.436,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,65,1,1.0,38.0,0.454,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,66,1,1.0,38.0,0.517,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,67,1,1.0,38.0,0.477,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,68,1,1.0,38.0,0.497,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,69,1,1.0,38.0,0.553,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,70,1,2.0,39.0,0.477,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,71,1,2.0,39.0,0.455,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,72,1,2.0,39.0,0.417,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,73,1,1.0,38.0,0.478,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,74,1,2.0,39.0,0.226,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,5,75,1,0.0,37.0,0.396,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,76,2,1.0,38.0,0.395,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,77,2,1.0,38.0,0.426,0.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,78,2,1.0,38.0,0.415,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,79,2,2.0,39.0,0.521,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,80,2,2.0,39.0,0.796,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,81,2,1.0,38.0,0.477,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,82,2,2.0,39.0,0.303,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,83,2,2.0,39.0,0.443,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,84,2,1.0,38.0,0.43,0.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,85,2,2.0,39.0,0.434,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,86,2,2.0,39.0,0.417,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,87,2,2.0,39.0,0.406,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,88,2,2.0,39.0,0.473,1.0,0.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,89,2,2.0,39.0,0.575,1.0,1.0
mturk,fsig4dpz5iesxkjnc5e03ruv,6,90,2,2.0,39.0,0.433,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,1,0,1.0,38.0,1.506,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,1,2,0,0.0,37.0,0.045,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,3,0,0.0,37.0,0.149,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,1,4,0,2.0,39.0,0.147,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,5,0,2.0,39.0,0.101,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,1,6,0,0.0,37.0,0.156,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,7,0,0.0,37.0,0.23,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,8,0,0.0,37.0,0.132,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,9,0,0.0,37.0,0.157,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,10,0,0.0,37.0,0.101,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,1,11,0,0.0,37.0,0.093,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,12,0,0.0,37.0,0.105,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,13,0,0.0,37.0,0.004,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,1,14,0,0.0,37.0,0.013,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,1,15,0,0.0,37.0,0.864,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,16,1,0.0,37.0,0.32,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,17,1,0.0,37.0,0.292,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,18,1,0.0,37.0,0.263,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,19,1,0.0,37.0,0.009,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,20,1,2.0,39.0,0.202,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,21,1,1.0,38.0,0.006,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,22,1,1.0,38.0,0.11,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,23,1,1.0,38.0,0.077,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,24,1,1.0,38.0,0.054,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,25,1,1.0,38.0,0.424,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,26,1,1.0,38.0,0.041,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,27,1,1.0,38.0,0.062,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,28,1,1.0,38.0,0.127,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,2,29,1,1.0,38.0,0.075,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,2,30,1,1.0,38.0,0.027,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,31,0,1.0,38.0,0.002,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,32,0,1.0,38.0,0.539,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,33,0,1.0,38.0,0.405,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,34,0,1.0,38.0,0.033,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,35,0,1.0,38.0,0.135,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,36,0,0.0,37.0,0.252,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,37,0,0.0,37.0,0.112,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,38,0,0.0,37.0,0.12,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,39,0,0.0,37.0,0.128,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,40,0,0.0,37.0,0.352,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,41,0,0.0,37.0,0.028,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,42,0,0.0,37.0,0.12,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,43,0,2.0,39.0,0.347,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,3,44,0,2.0,39.0,0.079,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,3,45,0,2.0,39.0,0.181,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,46,1,2.0,39.0,0.146,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,4,47,1,2.0,39.0,0.238,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,48,1,2.0,39.0,0.144,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,4,49,1,2.0,39.0,0.098,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,4,50,1,1.0,38.0,0.073,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,51,1,1.0,38.0,0.158,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,52,1,1.0,38.0,0.134,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,53,1,1.0,38.0,0.058,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,54,1,1.0,38.0,0.174,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,55,1,1.0,38.0,0.143,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,4,56,1,1.0,38.0,0.175,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,57,1,1.0,38.0,0.088,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,4,58,1,1.0,38.0,0.049,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,59,1,1.0,38.0,0.088,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,4,60,1,1.0,38.0,0.061,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,61,2,1.0,38.0,0.081,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,62,2,1.0,38.0,0.133,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,63,2,0.0,37.0,0.0,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,64,2,0.0,37.0,0.074,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,65,2,0.0,37.0,0.155,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,66,2,2.0,39.0,0.019,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,67,2,2.0,39.0,0.044,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,68,2,2.0,39.0,0.108,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,69,2,2.0,39.0,0.063,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,70,2,2.0,39.0,0.078,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,71,2,2.0,39.0,0.404,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,72,2,0.0,37.0,0.01,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,73,2,1.0,38.0,0.361,0.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,5,74,2,1.0,38.0,0.275,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,5,75,2,1.0,38.0,0.203,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,6,76,0,1.0,38.0,0.115,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,6,77,0,2.0,39.0,0.204,0.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,6,78,0,0.0,37.0,0.112,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,79,0,0.0,37.0,0.07,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,6,80,0,0.0,37.0,0.206,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,81,0,0.0,37.0,0.087,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,82,0,0.0,37.0,0.051,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,83,0,0.0,37.0,0.374,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,84,0,0.0,37.0,0.124,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,85,0,0.0,37.0,0.046,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,86,0,0.0,37.0,0.032,1.0,0.0
mturk,fy3568ynzims1sa778zhdgsj,6,87,0,0.0,37.0,0.3,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,88,0,0.0,37.0,0.208,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,89,0,0.0,37.0,0.186,1.0,1.0
mturk,fy3568ynzims1sa778zhdgsj,6,90,0,0.0,37.0,0.434,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,1,2,2.0,39.0,0.922,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,2,2,0.0,37.0,1.512,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,3,2,1.0,38.0,0.809,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,4,2,2.0,39.0,0.587,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,5,2,2.0,39.0,0.613,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,6,2,2.0,39.0,0.592,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,7,2,2.0,39.0,0.562,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,8,2,1.0,38.0,0.488,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,9,2,2.0,39.0,0.749,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,10,2,2.0,39.0,1.391,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,11,2,2.0,39.0,1.491,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,12,2,2.0,39.0,0.586,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,13,2,0.0,37.0,0.308,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,14,2,2.0,39.0,0.49,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,1,15,2,2.0,39.0,0.624,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,16,0,1.0,38.0,2.099,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,17,0,2.0,39.0,0.584,0.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,18,0,2.0,39.0,0.549,0.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,19,0,2.0,39.0,0.503,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,20,0,0.0,37.0,0.642,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,21,0,2.0,39.0,0.62,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,22,0,0.0,37.0,0.552,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,23,0,0.0,37.0,0.657,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,24,0,2.0,39.0,1.483,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,25,0,1.0,38.0,1.511,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,26,0,2.0,39.0,0.557,0.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,27,0,2.0,39.0,0.427,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,28,0,0.0,37.0,0.666,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,29,0,2.0,39.0,0.47,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,2,30,0,0.0,37.0,0.439,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,31,2,1.0,38.0,2.163,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,32,2,0.0,37.0,0.409,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,33,2,2.0,39.0,0.375,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,34,2,2.0,39.0,0.7,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,35,2,1.0,38.0,0.883,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,36,2,2.0,39.0,0.492,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,37,2,0.0,37.0,1.136,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,38,2,2.0,39.0,0.411,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,39,2,2.0,39.0,0.552,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,40,2,2.0,39.0,0.475,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,41,2,0.0,37.0,0.788,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,42,2,2.0,39.0,0.498,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,43,2,2.0,39.0,0.482,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,44,2,1.0,38.0,1.048,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,3,45,2,2.0,39.0,0.418,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,46,1,0.0,37.0,0.467,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,47,1,2.0,39.0,0.414,0.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,48,1,2.0,39.0,0.529,0.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,49,1,0.0,37.0,0.414,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,50,1,2.0,39.0,0.673,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,51,1,1.0,38.0,1.238,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,52,1,1.0,38.0,0.466,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,53,1,1.0,38.0,0.658,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,54,1,1.0,38.0,0.399,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,55,1,1.0,38.0,0.458,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,56,1,1.0,38.0,0.424,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,57,1,1.0,38.0,0.557,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,58,1,1.0,38.0,0.614,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,59,1,1.0,38.0,0.537,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,4,60,1,1.0,38.0,0.409,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,61,2,1.0,38.0,0.401,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,62,2,2.0,39.0,0.384,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,63,2,2.0,39.0,0.468,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,64,2,2.0,39.0,0.453,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,65,2,1.0,38.0,0.358,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,66,2,0.0,37.0,0.324,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,67,2,1.0,38.0,0.314,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,68,2,2.0,39.0,0.407,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,69,2,2.0,39.0,0.28,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,70,2,2.0,39.0,0.581,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,71,2,2.0,39.0,0.369,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,72,2,2.0,39.0,0.396,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,73,2,2.0,39.0,0.389,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,74,2,1.0,38.0,0.472,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,5,75,2,2.0,39.0,0.556,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,76,0,2.0,39.0,0.19,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,77,0,1.0,38.0,0.247,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,78,0,2.0,39.0,0.788,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,79,0,0.0,37.0,0.85,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,80,0,0.0,37.0,0.403,1.0,1.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,81,0,0.0,37.0,0.377,1.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,82,0,2.0,39.0,0.361,0.0,0.0
mturk,g0hcri7lt06it7zaxn7bdehy,6,83,0,0.0,37.0,0.484,1.0,0.0
